label,the_date_transaction,turnover
Baseball & Cricket,2022-04-20,815.46
Baseball & Cricket,2022-04-21,993.34
Baseball & Cricket,2022-04-22,709.51
Baseball & Cricket,2022-04-23,1352.21
Baseball & Cricket,2022-04-24,1326.13
Baseball & Cricket,2022-04-25,843.43
Baseball & Cricket,2022-04-26,1460.0
Baseball & Cricket,2022-04-27,421.67
Baseball & Cricket,2022-04-28,838.38
Baseball & Cricket,2022-04-29,604.5
Baseball & Cricket,2022-04-30,1574.55
Baseball & Cricket,2022-05-01,1063.23
Baseball & Cricket,2022-05-02,750.4399999999999
Baseball & Cricket,2022-05-03,557.47
Baseball & Cricket,2022-05-04,571.53
Baseball & Cricket,2022-05-05,800.4399999999999
Baseball & Cricket,2022-05-06,1065.31
Baseball & Cricket,2022-05-07,980.32
Baseball & Cricket,2022-05-08,942.34
Baseball & Cricket,2022-05-09,503.64
Baseball & Cricket,2022-05-10,316.66
Baseball & Cricket,2022-05-11,895.36
Baseball & Cricket,2022-05-12,885.43
Baseball & Cricket,2022-05-13,868.35
Baseball & Cricket,2022-05-14,1244.04
Baseball & Cricket,2022-05-15,1202.13
Baseball & Cricket,2022-05-16,685.53
Baseball & Cricket,2022-05-17,865.48
Baseball & Cricket,2022-05-18,555.5600000000001
Baseball & Cricket,2022-05-19,584.59
Baseball & Cricket,2022-05-20,731.49
Baseball & Cricket,2022-05-21,1196.14
Baseball & Cricket,2022-05-22,936.24
Baseball & Cricket,2022-05-23,739.45
Baseball & Cricket,2022-05-24,711.51
Baseball & Cricket,2022-05-25,1130.79
Baseball & Cricket,2022-05-26,1822.93
Baseball & Cricket,2022-05-27,1529.02
Baseball & Cricket,2022-05-28,1740.82
Baseball & Cricket,2022-05-29,986.1999999999999
Baseball & Cricket,2022-05-30,826.42
Baseball & Cricket,2022-05-31,503.65000000000003
Baseball & Cricket,2022-06-01,348.73
Baseball & Cricket,2022-06-02,748.43
Baseball & Cricket,2022-06-03,647.6
Baseball & Cricket,2022-06-04,1858.93
Baseball & Cricket,2022-06-05,584.61
Baseball & Cricket,2022-06-06,947.87
Baseball & Cricket,2022-06-07,546.63
Baseball & Cricket,2022-06-08,1381.01
Baseball & Cricket,2022-06-09,731.45
Baseball & Cricket,2022-06-10,1065.2
Baseball & Cricket,2022-06-11,1302.11
Baseball & Cricket,2022-06-12,830.29
Baseball & Cricket,2022-06-13,1149.19
Baseball & Cricket,2022-06-14,956.4
Baseball & Cricket,2022-06-15,1425.1
Baseball & Cricket,2022-06-16,919.95
Baseball & Cricket,2022-06-17,631.54
Baseball & Cricket,2022-06-18,1203.16
Baseball & Cricket,2022-06-19,960.3199999999999
Baseball & Cricket,2022-06-20,773.42
Baseball & Cricket,2022-06-21,1137.24
Baseball & Cricket,2022-06-22,706.44
Baseball & Cricket,2022-06-23,436.61
Baseball & Cricket,2022-06-24,652.51
Baseball & Cricket,2022-06-25,1073.62
Baseball & Cricket,2022-06-26,983.15
Baseball & Cricket,2022-06-27,621.45
Baseball & Cricket,2022-06-28,919.79
Baseball & Cricket,2022-06-29,1176.19
Baseball & Cricket,2022-06-30,674.48
Baseball & Cricket,2022-07-01,1670.97
Baseball & Cricket,2022-07-02,1148.05
Baseball & Cricket,2022-07-03,1293.05
Baseball & Cricket,2022-07-04,565.59
Baseball & Cricket,2022-07-05,1152.14
Baseball & Cricket,2022-07-06,975.24
Baseball & Cricket,2022-07-07,725.43
Baseball & Cricket,2022-07-08,1274.22
Baseball & Cricket,2022-07-09,1305.54
Baseball & Cricket,2022-07-10,1077.17
Baseball & Cricket,2022-07-11,917.26
Baseball & Cricket,2022-07-12,702.5
Baseball & Cricket,2022-07-13,1177.16
Baseball & Cricket,2022-07-14,1129.12
Baseball & Cricket,2022-07-15,1509.82
Baseball & Cricket,2022-07-16,1591.78
Baseball & Cricket,2022-07-17,1286.96
Baseball & Cricket,2022-07-18,931.83
Baseball & Cricket,2022-07-19,472.58
Baseball & Cricket,2022-07-20,953.24
Baseball & Cricket,2022-07-21,770.42
Baseball & Cricket,2022-07-22,880.29
Baseball & Cricket,2022-07-23,1297.11
Baseball & Cricket,2022-07-24,1141.23
Baseball & Cricket,2022-07-25,1092.06
Baseball & Cricket,2022-07-26,878.29
Baseball & Cricket,2022-07-27,1120.16
Baseball & Cricket,2022-07-28,1120.17
Baseball & Cricket,2022-07-29,888.34
Baseball & Cricket,2022-07-30,1004.29
Baseball & Cricket,2022-07-31,426.51
Baseball & Cricket,2022-08-01,898.23
Baseball & Cricket,2022-08-02,713.54
Baseball & Cricket,2022-08-03,778.36
Baseball & Cricket,2022-08-04,774.42
Baseball & Cricket,2022-08-05,990.34
Baseball & Cricket,2022-08-06,718.48
Baseball & Cricket,2022-08-07,675.4300000000001
Baseball & Cricket,2022-08-08,839.41
Baseball & Cricket,2022-08-09,1031.23
Baseball & Cricket,2022-08-10,748.47
Baseball & Cricket,2022-08-11,926.31
Baseball & Cricket,2022-08-12,775.34
Baseball & Cricket,2022-08-13,942.28
Baseball & Cricket,2022-08-14,750.47
Baseball & Cricket,2022-08-15,804.39
Baseball & Cricket,2022-08-16,679.52
Baseball & Cricket,2022-08-17,650.54
Baseball & Cricket,2022-08-18,500.61
Baseball & Cricket,2022-08-19,766.4300000000001
Baseball & Cricket,2022-08-20,710.42
Baseball & Cricket,2022-08-21,705.46
Baseball & Cricket,2022-08-22,327.7
Baseball & Cricket,2022-08-23,965.23
Baseball & Cricket,2022-08-24,460.69
Baseball & Cricket,2022-08-25,817.4499999999999
Baseball & Cricket,2022-08-26,1116.33
Baseball & Cricket,2022-08-27,1082.39
Baseball & Cricket,2022-08-28,588.5500000000001
Baseball & Cricket,2022-08-29,607.57
Baseball & Cricket,2022-08-30,453.56
Baseball & Cricket,2022-08-31,961.44
Baseball & Cricket,2022-09-01,774.4200000000001
Baseball & Cricket,2022-09-02,988.42
Baseball & Cricket,2022-09-03,986.38
Baseball & Cricket,2022-09-04,559.64
Baseball & Cricket,2022-09-05,491.79
Baseball & Cricket,2022-09-06,908.49
Baseball & Cricket,2022-09-07,618.6
Baseball & Cricket,2022-09-08,516.64
Baseball & Cricket,2022-09-09,560.57
Baseball & Cricket,2022-09-10,934.29
Baseball & Cricket,2022-09-11,905.37
Baseball & Cricket,2022-09-12,394.75
Baseball & Cricket,2022-09-13,269.84000000000003
Baseball & Cricket,2022-09-14,634.58
Baseball & Cricket,2022-09-15,385.78
Baseball & Cricket,2022-09-16,658.65
Baseball & Cricket,2022-09-17,869.98
Baseball & Cricket,2022-09-18,529.67
Baseball & Cricket,2022-09-19,387.77
Baseball & Cricket,2022-09-20,461.71
Baseball & Cricket,2022-09-21,527.65
Baseball & Cricket,2022-09-22,825.4399999999999
Baseball & Cricket,2022-09-23,574.59
Baseball & Cricket,2022-09-24,510.67
Baseball & Cricket,2022-09-25,398.7
Baseball & Cricket,2022-09-26,450.77
Baseball & Cricket,2022-09-27,192.88
Baseball & Cricket,2022-09-28,641.51
Baseball & Cricket,2022-09-29,523.65
Baseball & Cricket,2022-09-30,486.62
Baseball & Cricket,2022-10-01,495.65000000000003
Baseball & Cricket,2022-10-02,579.5600000000001
Baseball & Cricket,2022-10-03,370.77
Baseball & Cricket,2022-10-04,328.77
Baseball & Cricket,2022-10-05,348.78000000000003
Baseball & Cricket,2022-10-06,467.68
Baseball & Cricket,2022-10-07,436.71
Baseball & Cricket,2022-10-08,557.6
Baseball & Cricket,2022-10-09,421.64
Baseball & Cricket,2022-10-10,721.5699999999999
Baseball & Cricket,2022-10-11,163.87
Baseball & Cricket,2022-10-12,370.7
Baseball & Cricket,2022-10-13,492.7
Baseball & Cricket,2022-10-14,387.73
Baseball & Cricket,2022-10-15,805.53
Baseball & Cricket,2022-10-16,335.7
Baseball & Cricket,2022-10-17,475.73
Baseball & Cricket,2022-10-18,206.85
Baseball & Cricket,2022-10-19,285.81
Baseball & Cricket,2022-10-20,475.69
Baseball & Cricket,2022-10-21,403.74
Baseball & Cricket,2022-10-22,711.48
Baseball & Cricket,2022-10-23,514.63
Baseball & Cricket,2022-10-24,322.78
Baseball & Cricket,2022-10-25,395.73
Baseball & Cricket,2022-10-26,323.77
Baseball & Cricket,2022-10-27,478.67
Baseball & Cricket,2022-10-28,450.68
Baseball & Cricket,2022-10-29,629.54
Baseball & Cricket,2022-10-30,746.45
Baseball & Cricket,2022-10-31,520.71
Baseball & Cricket,2022-11-01,257.78000000000003
Baseball & Cricket,2022-11-02,415.76
Baseball & Cricket,2022-11-03,232.81000000000003
Baseball & Cricket,2022-11-04,309.79
Baseball & Cricket,2022-11-05,527.61
Baseball & Cricket,2022-11-06,291.77
Baseball & Cricket,2022-11-07,234.87
Baseball & Cricket,2022-11-08,445.69
Baseball & Cricket,2022-11-09,521.75
Baseball & Cricket,2022-11-10,212.84
Baseball & Cricket,2022-11-11,252.85000000000002
Baseball & Cricket,2022-11-12,644.55
Baseball & Cricket,2022-11-13,744.5
Baseball & Cricket,2022-11-14,226.8
Baseball & Cricket,2022-11-15,777.57
Baseball & Cricket,2022-11-16,366.77
Baseball & Cricket,2022-11-17,391.75
Baseball & Cricket,2022-11-18,306.79
Baseball & Cricket,2022-11-19,698.54
Baseball & Cricket,2022-11-20,608.6
Baseball & Cricket,2022-11-21,320.81
Baseball & Cricket,2022-11-22,201.84
Baseball & Cricket,2022-11-23,395.78000000000003
Baseball & Cricket,2022-11-24,501.56
Baseball & Cricket,2022-11-25,853.53
Baseball & Cricket,2022-11-26,1338.95
Baseball & Cricket,2022-11-27,460.62
Baseball & Cricket,2022-11-28,466.63
Baseball & Cricket,2022-11-29,578.6
Baseball & Cricket,2022-11-30,765.5699999999999
Baseball & Cricket,2022-12-01,367.77
Baseball & Cricket,2022-12-02,647.49
Baseball & Cricket,2022-12-03,669.5
Baseball & Cricket,2022-12-04,489.63
Baseball & Cricket,2022-12-05,514.69
Baseball & Cricket,2022-12-06,188.89000000000001
Baseball & Cricket,2022-12-07,354.7
Baseball & Cricket,2022-12-08,297.75
Baseball & Cricket,2022-12-09,341.8
Baseball & Cricket,2022-12-10,574.67
Baseball & Cricket,2022-12-11,398.78000000000003
Baseball & Cricket,2022-12-12,298.76
Baseball & Cricket,2022-12-13,135.88
Baseball & Cricket,2022-12-14,258.82
Baseball & Cricket,2022-12-15,186.86
Baseball & Cricket,2022-12-16,151.88
Baseball & Cricket,2022-12-17,491.7
Baseball & Cricket,2022-12-18,554.62
Baseball & Cricket,2022-12-19,201.8
Baseball & Cricket,2022-12-20,503.68
Baseball & Cricket,2022-12-21,249.84
Baseball & Cricket,2022-12-22,878.6
Baseball & Cricket,2022-12-23,449.73
Baseball & Cricket,2022-12-24,507.67
Baseball & Cricket,2022-12-26,291.78000000000003
Baseball & Cricket,2022-12-27,854.54
Baseball & Cricket,2022-12-28,404.67
Baseball & Cricket,2022-12-29,290.77
Baseball & Cricket,2022-12-30,376.24
Baseball & Cricket,2022-12-31,180.9
Baseball & Cricket,2023-01-01,44.98
Baseball & Cricket,2023-01-02,220.83
Baseball & Cricket,2023-01-03,52.95
Baseball & Cricket,2023-01-04,506.72
Baseball & Cricket,2023-01-05,318.81
Baseball & Cricket,2023-01-06,985.5600000000001
Baseball & Cricket,2023-01-07,451.71
Baseball & Cricket,2023-01-08,197.77
Baseball & Cricket,2023-01-09,410.8
Baseball & Cricket,2023-01-10,127.41
Baseball & Cricket,2023-01-11,126.91
Baseball & Cricket,2023-01-12,128.9
Baseball & Cricket,2023-01-13,257.74
Baseball & Cricket,2023-01-14,278.85
Baseball & Cricket,2023-01-15,378.81
Baseball & Cricket,2023-01-16,106.89000000000001
Baseball & Cricket,2023-01-17,279.86
Baseball & Cricket,2023-01-18,259.88
Baseball & Cricket,2023-01-19,69.9
Baseball & Cricket,2023-01-20,150.87
Baseball & Cricket,2023-01-21,623.49
Baseball & Cricket,2023-01-22,493.75
Baseball & Cricket,2023-01-23,265.86
Baseball & Cricket,2023-01-24,167.88
Baseball & Cricket,2023-01-25,331.73
Baseball & Cricket,2023-01-26,276.8
Baseball & Cricket,2023-01-27,153.86
Baseball & Cricket,2023-01-28,637.57
Baseball & Cricket,2023-01-29,717.54
Baseball & Cricket,2023-01-30,242.85
Baseball & Cricket,2023-01-31,323.76
Baseball & Cricket,2023-02-01,354.75
Baseball & Cricket,2023-02-02,392.79
Baseball & Cricket,2023-02-03,291.76
Baseball & Cricket,2023-02-04,799.53
Baseball & Cricket,2023-02-05,780.4300000000001
Baseball & Cricket,2023-02-06,145.89
Baseball & Cricket,2023-02-07,328.79
Baseball & Cricket,2023-02-08,219.9
Baseball & Cricket,2023-02-09,169.9
Baseball & Cricket,2023-02-10,324.72
Baseball & Cricket,2023-02-11,621.53
Baseball & Cricket,2023-02-12,698.53
Baseball & Cricket,2023-02-13,322.81
Baseball & Cricket,2023-02-14,409.78
Baseball & Cricket,2023-02-15,437.69
Baseball & Cricket,2023-02-16,622.6
Baseball & Cricket,2023-02-17,468.76
Baseball & Cricket,2023-02-18,552.56
Baseball & Cricket,2023-02-19,569.67
Baseball & Cricket,2023-02-20,325.81
Baseball & Cricket,2023-02-21,420.85
Baseball & Cricket,2023-02-22,562.72
Baseball & Cricket,2023-02-23,305.77
Baseball & Cricket,2023-02-24,681.62
Baseball & Cricket,2023-02-25,510.52
Baseball & Cricket,2023-02-26,676.57
Baseball & Cricket,2023-02-27,980.41
Baseball & Cricket,2023-02-28,143.85
Baseball & Cricket,2023-03-01,375.8
Baseball & Cricket,2023-03-02,698.66
Baseball & Cricket,2023-03-03,316.78000000000003
Baseball & Cricket,2023-03-04,1070.31
Baseball & Cricket,2023-03-05,331.75
Baseball & Cricket,2023-03-06,334.84000000000003
Baseball & Cricket,2023-03-07,412.77
Baseball & Cricket,2023-03-08,459.72
Baseball & Cricket,2023-03-09,253.86
Baseball & Cricket,2023-03-10,289.81
Baseball & Cricket,2023-03-11,815.52
Baseball & Cricket,2023-03-12,770.5
Baseball & Cricket,2023-03-13,277.85
Baseball & Cricket,2023-03-14,308.81
Baseball & Cricket,2023-03-15,264.8
Baseball & Cricket,2023-03-16,215.83
Baseball & Cricket,2023-03-17,552.66
Baseball & Cricket,2023-03-18,658.5
Baseball & Cricket,2023-03-19,862.89
Baseball & Cricket,2023-03-20,334.72999999999996
Baseball & Cricket,2023-03-21,251.87
Baseball & Cricket,2023-03-22,636.63
Baseball & Cricket,2023-03-23,431.75
Baseball & Cricket,2023-03-24,604.61
Baseball & Cricket,2023-03-25,1251.38
Baseball & Cricket,2023-03-26,632.61
Baseball & Cricket,2023-03-27,1635.2499999999998
Baseball & Cricket,2023-03-28,628.72
Baseball & Cricket,2023-03-29,327.8
Baseball & Cricket,2023-03-30,810.36
Baseball & Cricket,2023-03-31,662.6800000000001
Baseball & Cricket,2023-04-01,849.5
Baseball & Cricket,2023-04-02,537.62
Baseball & Cricket,2023-04-03,321.84000000000003
Baseball & Cricket,2023-04-04,626.63
Baseball & Cricket,2023-04-05,493.68
Baseball & Cricket,2023-04-06,584.63
Baseball & Cricket,2023-04-07,828.4399999999999
Baseball & Cricket,2023-04-08,748.51
Baseball & Cricket,2023-04-09,174.9
Baseball & Cricket,2023-04-10,812.51
Baseball & Cricket,2023-04-11,532.66
Baseball & Cricket,2023-04-12,489.15
Baseball & Cricket,2023-04-13,489.65999999999997
Baseball & Cricket,2023-04-14,929.49
Baseball & Cricket,2023-04-15,939.45
Baseball & Cricket,2023-04-16,775.5799999999999
Baseball & Cricket,2023-04-17,506.46
Baseball & Cricket,2023-04-18,833.46
Baseball & Cricket,2023-04-19,466.76
Baseball & Cricket,2023-04-20,738.62
Baseball & Cricket,2023-04-21,1003.48
Baseball & Cricket,2023-04-22,917.47
Baseball & Cricket,2023-04-23,1089.32
Baseball & Cricket,2023-04-24,665.64
Baseball & Cricket,2023-04-25,651.58
Baseball & Cricket,2023-04-26,686.58
Baseball & Cricket,2023-04-27,357.72
Baseball & Cricket,2023-04-28,761.5699999999999
Baseball & Cricket,2023-04-29,964.46
Baseball & Cricket,2023-04-30,553.64
Baseball & Cricket,2023-05-01,833.33
Baseball & Cricket,2023-05-02,983.45
Baseball & Cricket,2023-05-03,795.54
Baseball & Cricket,2023-05-04,739.48
Baseball & Cricket,2023-05-05,430.69
Baseball & Cricket,2023-05-06,1175.27
Baseball & Cricket,2023-05-07,845.5
Baseball & Cricket,2023-05-08,555.74
Baseball & Cricket,2023-05-09,808.52
Baseball & Cricket,2023-05-10,480.71
Baseball & Cricket,2023-05-11,1209.19
Baseball & Cricket,2023-05-12,863.2
Baseball & Cricket,2023-05-13,545.16
Baseball & Cricket,2023-05-14,766.13
Baseball & Cricket,2023-05-15,522.65
Baseball & Cricket,2023-05-16,368.79
Baseball & Cricket,2023-05-17,299.82
Baseball & Cricket,2023-05-18,1195.16
Baseball & Cricket,2023-05-19,1345.19
Baseball & Cricket,2023-05-20,937.3
Baseball & Cricket,2023-05-21,783.53
Baseball & Cricket,2023-05-22,1117.21
Baseball & Cricket,2023-05-23,561.62
Baseball & Cricket,2023-05-24,884.53
Baseball & Cricket,2023-05-25,847.41
Baseball & Cricket,2023-05-26,1028.39
Baseball & Cricket,2023-05-27,1623.07
Baseball & Cricket,2023-05-28,725.53
Baseball & Cricket,2023-05-29,1749.84
Baseball & Cricket,2023-05-30,724.45
Baseball & Cricket,2023-05-31,1077.42
Baseball & Cricket,2023-06-01,1192.18
Baseball & Cricket,2023-06-02,964.39
Baseball & Cricket,2023-06-03,1179.22
Baseball & Cricket,2023-06-04,1444.04
Baseball & Cricket,2023-06-05,953.38
Baseball & Cricket,2023-06-06,609.63
Baseball & Cricket,2023-06-07,947.99
Baseball & Cricket,2023-06-08,676.58
Baseball & Cricket,2023-06-09,749.03
Baseball & Cricket,2023-06-10,1152.2
Baseball & Cricket,2023-06-11,1195.24
Baseball & Cricket,2023-06-12,910.26
Baseball & Cricket,2023-06-13,796.4
Baseball & Cricket,2023-06-14,1024.35
Baseball & Cricket,2023-06-15,825.4
Baseball & Cricket,2023-06-16,984.33
Baseball & Cricket,2023-06-17,1191.27
Baseball & Cricket,2023-06-18,1418.6200000000001
Baseball & Cricket,2023-06-19,766.49
Baseball & Cricket,2023-06-20,832.59
Baseball & Cricket,2023-06-21,718.35
Baseball & Cricket,2023-06-22,687.62
Baseball & Cricket,2023-06-23,1016.35
Baseball & Cricket,2023-06-24,1724.93
Baseball & Cricket,2023-06-25,1055.28
Baseball & Cricket,2023-06-26,644.58
Baseball & Cricket,2023-06-27,812.49
Baseball & Cricket,2023-06-28,1212.32
Baseball & Cricket,2023-06-29,912.36
Baseball & Cricket,2023-06-30,1315.34
Baseball & Cricket,2023-07-01,1680.03
Baseball & Cricket,2023-07-02,1016.29
Baseball & Cricket,2023-07-03,1276.33
Baseball & Cricket,2023-07-04,1582.22
Baseball & Cricket,2023-07-05,823.38
Baseball & Cricket,2023-07-06,1013.37
Baseball & Cricket,2023-07-07,666.5799999999999
Baseball & Cricket,2023-07-08,1149.18
Baseball & Cricket,2023-07-09,1272.23
Baseball & Cricket,2023-07-10,993.4399999999999
Baseball & Cricket,2023-07-11,901.5
Baseball & Cricket,2023-07-12,1177.33
Baseball & Cricket,2023-07-13,658.61
Baseball & Cricket,2023-07-14,989.35
Baseball & Cricket,2023-07-15,1355.13
Baseball & Cricket,2023-07-16,1301.26
Baseball & Cricket,2023-07-17,1302.3
Baseball & Cricket,2023-07-18,1111.44
Baseball & Cricket,2023-07-19,1038.43
Baseball & Cricket,2023-07-20,637.56
Baseball & Cricket,2023-07-21,792.48
Baseball & Cricket,2023-07-22,1455.2
Baseball & Cricket,2023-07-23,1212.82
Baseball & Cricket,2023-07-24,709.48
Baseball & Cricket,2023-07-25,476.61
Baseball & Cricket,2023-07-26,1130.97
Baseball & Cricket,2023-07-27,594.5600000000001
Baseball & Cricket,2023-07-28,867.4399999999999
Baseball & Cricket,2023-07-29,1005.41
Baseball & Cricket,2023-07-30,557.65
Baseball & Cricket,2023-07-31,883.47
Baseball & Cricket,2023-08-01,574.69
Baseball & Cricket,2023-08-02,504.7
Baseball & Cricket,2023-08-03,570.64
Baseball & Cricket,2023-08-04,921.52
Baseball & Cricket,2023-08-05,521.69
Baseball & Cricket,2023-08-06,882.41
Baseball & Cricket,2023-08-07,694.63
Baseball & Cricket,2023-08-08,636.56
Baseball & Cricket,2023-08-09,874.5
Baseball & Cricket,2023-08-10,502.67
Baseball & Cricket,2023-08-11,563.61
Baseball & Cricket,2023-08-12,437.76
Baseball & Cricket,2023-08-13,680.61
Baseball & Cricket,2023-08-14,475.67
Baseball & Cricket,2023-08-15,462.75
Baseball & Cricket,2023-08-16,518.7
Baseball & Cricket,2023-08-17,586.65
Baseball & Cricket,2023-08-18,450.76
Baseball & Cricket,2023-08-19,691.61
Baseball & Cricket,2023-08-20,446.68
Baseball & Cricket,2023-08-21,604.62
Baseball & Cricket,2023-08-22,601.64
Baseball & Cricket,2023-08-23,590.58
Baseball & Cricket,2023-08-24,725.62
Baseball & Cricket,2023-08-25,742.62
Baseball & Cricket,2023-08-26,552.6
Baseball & Cricket,2023-08-27,722.49
Baseball & Cricket,2023-08-28,633.64
Baseball & Cricket,2023-08-29,512.7
Baseball & Cricket,2023-08-30,390.74
Baseball & Cricket,2023-08-31,404.7
Baseball & Cricket,2023-09-01,402.71
Baseball & Cricket,2023-09-02,834.53
Baseball & Cricket,2023-09-03,1000.97
Baseball & Cricket,2023-09-04,613.6800000000001
Baseball & Cricket,2023-09-05,524.78
Baseball & Cricket,2023-09-06,425.75
Baseball & Cricket,2023-09-07,703.61
Baseball & Cricket,2023-09-08,664.61
Baseball & Cricket,2023-09-09,665.61
Baseball & Cricket,2023-09-10,352.81
Baseball & Cricket,2023-09-11,349.8
Baseball & Cricket,2023-09-12,358.77000000000004
Baseball & Cricket,2023-09-13,644.63
Baseball & Cricket,2023-09-14,145.85
Baseball & Cricket,2023-09-15,653.69
Baseball & Cricket,2023-09-16,652.66
Baseball & Cricket,2023-09-17,315.78
Baseball & Cricket,2023-09-18,259.77
Baseball & Cricket,2023-09-19,427.81
Baseball & Cricket,2023-09-20,481.74
Baseball & Cricket,2023-09-21,523.74
Baseball & Cricket,2023-09-22,885.35
Baseball & Cricket,2023-09-23,819.5799999999999
Baseball & Cricket,2023-09-24,578.7
Baseball & Cricket,2023-09-25,665.69
Baseball & Cricket,2023-09-26,537.73
Baseball & Cricket,2023-09-27,226.85
Baseball & Cricket,2023-09-28,407.78
Baseball & Cricket,2023-09-29,501.75
Baseball & Cricket,2023-09-30,595.63
Baseball & Cricket,2023-10-01,700.64
Baseball & Cricket,2023-10-02,297.82
Baseball & Cricket,2023-10-03,373.8
Baseball & Cricket,2023-10-04,249.83
Baseball & Cricket,2023-10-05,364.83
Baseball & Cricket,2023-10-06,491.76
Baseball & Cricket,2023-10-07,330.74
Baseball & Cricket,2023-10-08,318.77
Baseball & Cricket,2023-10-09,435.76
Baseball & Cricket,2023-10-10,396.73
Baseball & Cricket,2023-10-11,251.85
Baseball & Cricket,2023-10-12,355.81
Baseball & Cricket,2023-10-13,371.8
Baseball & Cricket,2023-10-14,636.58
Baseball & Cricket,2023-10-15,541.66
Baseball & Cricket,2023-10-16,348.79
Baseball & Cricket,2023-10-17,314.83
Baseball & Cricket,2023-10-18,240.88
Baseball & Cricket,2023-10-19,314.81
Baseball & Cricket,2023-10-20,512.76
Baseball & Cricket,2023-10-21,441.76
Baseball & Cricket,2023-10-22,242.82
Baseball & Cricket,2023-10-23,768.71
Baseball & Cricket,2023-10-24,339.82
Baseball & Cricket,2023-10-25,245.74
Baseball & Cricket,2023-10-26,430.78000000000003
Baseball & Cricket,2023-10-27,356.74
Baseball & Cricket,2023-10-28,496.75
