,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic,topic_name,x,y,z,x1,y1
38,439,439,439,BLdSlYrpXuWiigvr/zGUKHVUBARsu9uih1ammoy1K50=,1,10,1088.0,offline,sale,TS130 JR PINK WHITE,JUNIOR MULTISPO,KIDS SPORTIVE E,1,14.99,BLdSlYrpXuWiigvr/zGUKHVUBARsu9uih1ammoy1K50=,Prima gymschoenen,Prima gymschoenen,4,2022-06-29 20:27:30,,,Great sneakers. Great sneakers,Prima gymschoenen. Prima gymschoenen,Fitness and Yoga,10,10,Fitness Clothing,11.203018,2.0793033,4.6333427,4.8337574,2.4178967
39,479,479,479,WZ1BjK3u285uSBl1/oywesfw+IEuoiLAJqb3qQth9to=,1,1,70.0,online,sale,ESSENTIAL BIKE,FIT HOME BIKE,FITNESS TRAININ,1,119.99,WZ1BjK3u285uSBl1/oywesfw+IEuoiLAJqb3qQth9to=,,Prima ervaring,5,2022-04-09 19:54:10,,,. Great experience,. Prima ervaring,Fitness and Yoga,12,12,Price-Quality Evaluation,9.431643,-1.2376188,9.309483,8.834526,4.927324
40,480,480,480,AJRaEZNuUdKuPF5swwztf0+xLtco5XXh7ono3IaBfO8=,1,10,1088.0,offline,sale,T SHIRT 120 M BUE CAMO,FIT BEG M OUTFI,FITNESS TRAININ,1,9.99,AJRaEZNuUdKuPF5swwztf0+xLtco5XXh7ono3IaBfO8=,,Simpelweg goed. Door het grote assortiment is het wel een zoektocht om het juiste produkt te vinden,4,2023-09-25 08:53:53,,,". Simply good. Due to the large range, it is quite a search to find the right product",. Simpelweg goed. Door het grote assortiment is het wel een zoektocht om het juiste produkt te vinden,Fitness and Yoga,12,12,Price-Quality Evaluation,9.02294,0.5311691,8.05999,9.452649,3.163333
41,481,481,481,ZBq9QRJllWrhboDTWhQN+rqUaSxjOKaXvd/ZgDelLHI=,2,8,1088.0,offline,sale,PANT ADI SERENO NAVY,FIT BEG M OUTFI,FITNESS TRAININ,1,39.99,ZBq9QRJllWrhboDTWhQN+rqUaSxjOKaXvd/ZgDelLHI=,,Tevreden met ruime keuze,5,2023-11-27 11:19:08,,,. Satisfied with wide choice,. Tevreden met ruime keuze,Fitness and Yoga,12,12,Price-Quality Evaluation,9.075436,0.09029739,9.72725,9.810293,4.905276
42,491,491,491,nRBzHNLyW8/RncxG/iH5xWrgQIEi8KWm2O9hzp0AAig=,1,2,70.0,online,sale,SHOES 100 I LEARN BLEUE,AWAKENING SHOES,KIDS SPORTIVE E,1,11.99,nRBzHNLyW8/RncxG/iH5xWrgQIEi8KWm2O9hzp0AAig=,Op de foto lijkt normale wrave. In de hand plat,"Deze schoenen lijken op de afbeelding een normale wrave te hebben, echter, blijkt als je ze ontvangt dat de schoen erg plat loopt.Voor jongens voeten, die dus nog ee beetje bol lopen op de wrave zeer ongeschikt en zeker niet te adviseren! Kinderen krijgen zo een hekel aan het dragen van dichte schoenen!",2,2023-09-02 10:18:24,,,"The photo looks like normal wrave. Flat in the hand. These shoes appear to have a normal wrave in the image, but when you receive them it turns out that the shoe runs very flat. Very unsuitable for boys' feet, which are still a bit rounded on the wrave and certainly not recommended! Children hate wearing closed shoes!","Op de foto lijkt normale wrave. In de hand plat. Deze schoenen lijken op de afbeelding een normale wrave te hebben, echter, blijkt als je ze ontvangt dat de schoen erg plat loopt.Voor jongens voeten, die dus nog ee beetje bol lopen op de wrave zeer ongeschikt en zeker niet te adviseren! Kinderen krijgen zo een hekel aan het dragen van dichte schoenen!",Fitness and Yoga,10,10,Fitness Clothing,10.987319,1.9227909,4.778815,5.0717907,2.5037975
43,551,551,551,SAu9iZHYG6V08EVLlvfzBOX0bizPc/8ibZn+OnKmvq4=,1,10,1088.0,offline,sale,SWISS BALL BASIC LARGE BORDEAUX,GYMBALL & ACC.,FITNESS TRAININ,1,23.99,SAu9iZHYG6V08EVLlvfzBOX0bizPc/8ibZn+OnKmvq4=,de bal is veel kleiner dan de maat aangeeft,"het is een fijne bal, maar beweert maat 3 (H75cm) te zijn, terwijl die maar opblaast tot maat 2 (H65cm) ik ga kijken of ik kan ruilen",3,2023-03-30 09:24:39,,,"the ball is much smaller than the size indicates. it is a nice ball, but claims to be size 3 (H75cm), while it only inflates to size 2 (H65cm) I will see if I can exchange","de bal is veel kleiner dan de maat aangeeft. het is een fijne bal, maar beweert maat 3 (H75cm) te zijn, terwijl die maar opblaast tot maat 2 (H65cm) ik ga kijken of ik kan ruilen",Fitness and Yoga,8,8,Fitness Gear,9.305803,1.5795869,6.6115317,7.561703,2.2412164
44,585,585,585,oAy3wAdasIPKku9GtMEzTZxV4jOV7Jaf5/2xcG0csbU=,1,10,1088.0,offline,sale,FOAM ROLLER SOFT,KETTLE & HEX,MUSCLE & CROSS,1,16.99,oAy3wAdasIPKku9GtMEzTZxV4jOV7Jaf5/2xcG0csbU=,,Gewoon heerlijk om even snel wat sport spullen te halen.,5,2022-03-01 10:19:44,,,. Just great to quickly pick up some sports equipment.,. Gewoon heerlijk om even snel wat sport spullen te halen.,Fitness and Yoga,16,16,Store and Staff,7.253572,0.40266395,7.1784506,10.51116,1.4747945
45,600,600,600,QOa3GCZZvDnt7raRnduFV6ya4mW17HF3L/zyeWMvze4=,1,10,256.0,offline,sale,FTI 100 REGULAR W LEGGINGS BLK,W ESSENTIAL,FITNESS TRAININ,1,12.99,QOa3GCZZvDnt7raRnduFV6ya4mW17HF3L/zyeWMvze4=,Super nice,"Very nice fit, I don't like to wear the skinny leggings so this model is perfect. My favourite fitness pants, I have 2 already. Wish you had it in a warm model.",5,2023-02-27 22:15:44,,,"Super nice. Very nice fit, I don't like to wear the skinny leggings so this model is perfect. My favourite fitness pants, I have 2 already. Wish you had it in a warm model.","Super nice. Very nice fit, I don't like to wear the skinny leggings so this model is perfect. My favourite fitness pants, I have 2 already. Wish you had it in a warm model.",Fitness and Yoga,13,13,Fitness Clothing,9.2804785,4.916885,7.3003674,8.868187,-1.7298223
46,656,656,656,jQO93rB/2EXamz/iW2PVmuKx3jMDZQIPeJ2udgifJVA=,1,10,2092.0,offline,sale,TEE SHIRT FTS100 BLACK,W ESSENTIAL,FITNESS TRAININ,1,4.99,jQO93rB/2EXamz/iW2PVmuKx3jMDZQIPeJ2udgifJVA=,,Goede prijs/prestatieverhouding,5,2022-08-10 10:54:59,,,. Good price/performance ratio,. Goede prijs/prestatieverhouding,Fitness and Yoga,12,12,Price-Quality Evaluation,8.311616,0.12295007,8.174108,10.402476,3.0091252
47,693,693,693,mnjx7ouKT7WptxtGystmgDPigcD8pp94OhRNpXnSE8A=,1,10,1570.0,offline,sale,SOFT YOGA W FIT LEG GREY,WOMAN YOGA,YOGA,1,13.99,mnjx7ouKT7WptxtGystmgDPigcD8pp94OhRNpXnSE8A=,,Met vragen kan je bij het personeel terecht. ze zijn vriendelijk en hebben kennis van zaken,5,2023-03-07 21:32:37,,,". If you have any questions, you can contact the staff. they are friendly and knowledgeable",. Met vragen kan je bij het personeel terecht. ze zijn vriendelijk en hebben kennis van zaken,Fitness and Yoga,14,14,Store and Staff,6.4282026,-1.8067422,9.945774,14.105817,3.7482688
48,722,722,722,D2X5XKvuH/t3qBwfxfGlI4Qv9tnsm9nwRt9fjTOv8eQ=,1,10,896.0,offline,sale,CYCLISTE FIT+ 500 SLIM GYM BLACK,WOMAN SHORT TK,FITNESS TRAININ,2,15.98,D2X5XKvuH/t3qBwfxfGlI4Qv9tnsm9nwRt9fjTOv8eQ=,Mooi product met goede prijs kwaliteit verhouding,"Fijn broekje voor onder jurken en rokken, jammer dat de kleur alleen zwart is, had graag ook een witte gekocht.",4,2022-09-17 09:23:17,,,"Nice product with good price-quality ratio. Nice pants for wearing under dresses and skirts, too bad the color is only black, I would have liked to buy a white one too.","Mooi product met goede prijs kwaliteit verhouding. Fijn broekje voor onder jurken en rokken, jammer dat de kleur alleen zwart is, had graag ook een witte gekocht.",Fitness and Yoga,13,13,Fitness Clothing,9.337437,5.0970883,7.7899637,9.395273,-1.6187911
49,728,728,728,Cucv1pByn/Th2KrpPGfX8Nf3ZGwSxycToEezUZFLhww=,1,10,2224.0,offline,sale,LEGGING S500 GIRL BLACK,LEGGIN JKT GIRL,KIDS SPORTIVE E,1,9.99,Cucv1pByn/Th2KrpPGfX8Nf3ZGwSxycToEezUZFLhww=,,Ruime winkel met alles wat je nodig hebt.,5,2022-12-31 09:42:18,,,. Spacious store with everything you need.,. Ruime winkel met alles wat je nodig hebt.,Fitness and Yoga,6,6,Store and Staff,6.4358745,-1.3009421,8.090967,12.929169,2.2013605
50,782,782,782,s1SfCPqPGGHJ+1U3c6cIeBaGzrD4NcMe5Do/3i7u3X4=,1,10,2013.0,offline,sale,FBRA500 C3 PRINT,W BRA,FITNESS TRAININ,1,15.99,s1SfCPqPGGHJ+1U3c6cIeBaGzrD4NcMe5Do/3i7u3X4=,,Goed,5,2023-05-28 08:27:31,,,. Good,. Goed,Fitness and Yoga,15,15,Good Product,10.273906,-3.7170095,13.232671,7.1300225,9.928179
51,839,839,839,8fzsdcJoQS09uQ0Z+mY8QXWjCt1rNOEEEvKgA0oqxeg=,1,10,2013.0,offline,sale,PANT SLIM 500 BLACK M,MAN PANT JACKET,FITNESS TRAININ,1,19.99,8fzsdcJoQS09uQ0Z+mY8QXWjCt1rNOEEEvKgA0oqxeg=,,Verder geen opmerkingen.,4,2023-12-06 06:55:08,,,. No further comments.,. Verder geen opmerkingen.,Fitness and Yoga,5,5,Good Product,9.529537,-2.0465627,11.27364,8.880958,7.7518935
52,840,840,840,0EWxr2xAnpJo6h0PsHnS2du8wYwj5haenWW9/Ummbtc=,1,10,2678.0,offline,sale,FST 120 STRETCH M SHORTS NAVY,FIT BEG M OUTFI,FITNESS TRAININ,1,9.99,0EWxr2xAnpJo6h0PsHnS2du8wYwj5haenWW9/Ummbtc=,,geen,4,2022-06-12 10:45:21,,,. no,. geen,Fitness and Yoga,5,5,Good Product,10.341086,-2.056272,11.771279,8.944124,8.810548
53,841,841,841,0EWxr2xAnpJo6h0PsHnS2du8wYwj5haenWW9/Ummbtc=,1,10,2678.0,offline,sale,FST 120 STRETCH M SHORTS NAVY,FIT BEG M OUTFI,FITNESS TRAININ,1,9.99,0EWxr2xAnpJo6h0PsHnS2du8wYwj5haenWW9/Ummbtc=,Goed,geen,4,2022-06-12 10:46:22,,,Good. no,Goed. geen,Fitness and Yoga,5,5,Good Product,11.999895,-3.7769659,10.940209,9.191949,10.501116
54,842,842,842,GF8JnGAc1JFqHZXQdkkkO4INc46mvTSGxEAullK6P18=,1,10,2225.0,offline,sale,TANK MY TOP 100 W LIGHT GREEN,W ESSENTIAL,FITNESS TRAININ,1,4.99,GF8JnGAc1JFqHZXQdkkkO4INc46mvTSGxEAullK6P18=,Fitness top,Is fijn spul zit makkelijk en confertabel. Neemt goed zweet op word en ziet er niet nat uit als je zweet.,5,2022-07-27 10:58:02,,,"Fitness top. It's nice stuff, it's easy and comfortable. Absorbs sweat well and does not look wet when you sweat.",Fitness top. Is fijn spul zit makkelijk en confertabel. Neemt goed zweet op word en ziet er niet nat uit als je zweet.,Fitness and Yoga,17,17,Fitness Gear,10.875485,3.2667048,8.611997,11.067881,-2.987636
55,843,843,843,IaOGyGf/gf5WLpUeggNsTAYn344Dw3A+mpqX839bSSQ=,1,1,70.0,online,sale,PILATES BAND LIGHT,WEIGHTS&ELAST.,FITNESS TRAININ,2,13.98,IaOGyGf/gf5WLpUeggNsTAYn344Dw3A+mpqX839bSSQ=,Mooi spul voor een goede prijs,Mooie pilatus flex banden voor een goede prijs.,5,2023-02-20 20:57:59,,,Nice stuff for a good price. Nice pilatus flex tires for a good price.,Mooi spul voor een goede prijs. Mooie pilatus flex banden voor een goede prijs.,Fitness and Yoga,8,8,Fitness Gear,9.588001,0.8504105,6.328266,8.583249,1.8191788
56,844,844,844,IaOGyGf/gf5WLpUeggNsTAYn344Dw3A+mpqX839bSSQ=,1,1,70.0,online,sale,PILATES BAND LIGHT,WEIGHTS&ELAST.,FITNESS TRAININ,2,13.98,IaOGyGf/gf5WLpUeggNsTAYn344Dw3A+mpqX839bSSQ=,,"Mooie Pilatus rekbanden en een dikke rode rekband voor mij kniespieren gekocht, ik ben zeer tevreden met de kwaliteit en prijs",4,2023-01-29 18:12:36,,,". Bought beautiful Pilatus stretch bands and a thick red stretch band for my knee muscles, I am very satisfied with the quality and price",". Mooie Pilatus rekbanden en een dikke rode rekband voor mij kniespieren gekocht, ik ben zeer tevreden met de kwaliteit en prijs",Fitness and Yoga,8,8,Fitness Gear,9.880094,1.8152777,6.9151163,7.963938,1.8500907
57,845,845,845,OOogfnZ79mP+fOkYA/xiu+3e1aKDlO5vs1PZ7g8AcGk=,1,2,70.0,online,sale,T SHIRT COMPRESSIVE GREY,FIT BEG M OUTFI,FITNESS TRAININ,1,9.99,OOogfnZ79mP+fOkYA/xiu+3e1aKDlO5vs1PZ7g8AcGk=,,Snelle service,5,2022-08-29 21:31:37,,,. Quick service,. Snelle service,Fitness and Yoga,0,0,Delivery,7.7433915,-0.3559202,10.557878,13.092366,5.3601866
58,851,851,851,rhdULqmAikpBqBXMZ1KIdwUsXGI3QwVF8xTVrQS0LoQ=,2,10,896.0,offline,sale,ADIDAS TENSAUR BLUE BLUE,JUNIOR MULTISPO,KIDS SPORTIVE E,2,59.98,rhdULqmAikpBqBXMZ1KIdwUsXGI3QwVF8xTVrQS0LoQ=,Prima basic schoen,Voor mijn zoon. 1e jaar op tennis. Leuk schoentje en prima voor beginnend tennisser.,4,2022-04-29 18:15:19,,,Great basic shoe. For my son. 1st year in tennis. Nice shoe and great for a starting tennis player.,Prima basic schoen. Voor mijn zoon. 1e jaar op tennis. Leuk schoentje en prima voor beginnend tennisser.,Fitness and Yoga,10,10,Fitness Clothing,11.093328,1.9472961,4.847357,5.0796804,2.4752846
59,894,894,894,HofUxLMMyQOlDwJqiepEVKU4bHZX7V3tsrLZ90USae8=,1,1,70.0,online,sale,BENCH 900,BODYBUILDING EQ,MUSCLE & CROSS,1,129.99,HofUxLMMyQOlDwJqiepEVKU4bHZX7V3tsrLZ90USae8=,Handig bankje,Ik gebruik hem elke dag,4,2022-02-15 09:57:52,,,Handy bench. I use it every day,Handig bankje. Ik gebruik hem elke dag,Fitness and Yoga,8,8,Fitness Gear,11.057825,0.50461495,7.4421453,6.934469,3.5551538
60,909,909,909,4NpaYLsI6FA5HCgTRWcZMt50zjK6Y5bQzEuVBVmAQ4g=,1,10,2224.0,offline,sale,SOCK NO SHOW FITNESS X2 WHITE DOMYOS,FIT SOCKS,FITNESS TRAININ,2,9.98,4NpaYLsI6FA5HCgTRWcZMt50zjK6Y5bQzEuVBVmAQ4g=,Hele fijne sokjes voor in sneakers,Zitten heerlijk,5,2022-08-31 09:08:24,,,Very nice socks for sneakers. Sitting wonderfully,Hele fijne sokjes voor in sneakers. Zitten heerlijk,Fitness and Yoga,10,10,Fitness Clothing,11.158417,2.5993917,5.1538496,5.164084,1.7718183
61,910,910,910,3bb+FQafRGbbRwfO095NXx1KiKd2kNITTjjFD2f4wa4=,1,10,664.0,offline,sale,SHORT 120 M DRN,FIT BEG M OUTFI,FITNESS TRAININ,1,11.99,3bb+FQafRGbbRwfO095NXx1KiKd2kNITTjjFD2f4wa4=,,Ik was zeer teleurgesteld over de collectie sportshirts. Van een niet-seizoensgebonden artikel verwacht je dat er altijd voldoende voorraad is. Dat was zeker niet het geval. Weinig keuze en mijn maat (M of L) vaak niet meer beschikbaar.Teleurstellend.,2,,,,. I was very disappointed with the collection of sports shirts. You expect that there will always be sufficient stock for a non-seasonal item. That was certainly not the case. Little choice and my size (M or L) is often no longer available. Disappointing.,. Ik was zeer teleurgesteld over de collectie sportshirts. Van een niet-seizoensgebonden artikel verwacht je dat er altijd voldoende voorraad is. Dat was zeker niet het geval. Weinig keuze en mijn maat (M of L) vaak niet meer beschikbaar.Teleurstellend.,Fitness and Yoga,16,16,Store and Staff,7.023209,1.500232,7.505909,10.1101465,0.5313577
62,919,919,919,xtHOqTVrIlCcxDjYFhUON6cQWIvRm5Ngzcc9Vf35ymE=,1,10,2093.0,offline,sale,540 JR BOY NAVY RED,JUNIOR MULTISPO,KIDS SPORTIVE E,1,24.99,xtHOqTVrIlCcxDjYFhUON6cQWIvRm5Ngzcc9Vf35ymE=,,Bij de kassa lukte het niet helemaal. Het mannelijke personeel bij de kassa had meer interesse in de dames in de rij als om even in de gaten te houden of het bij alle klanten goed verliep. (Wat ik overigens wel begrijp :-). Nadat ik aandacht vroeg werd ik overigens goed geholpen,5,2022-02-21 11:07:04,,,". It didn't quite work at the checkout. The male staff at the cash register was more interested in the ladies in line than in keeping an eye on whether all customers were doing well. (Which I understand by the way :-). After I asked for attention, I was helped well",. Bij de kassa lukte het niet helemaal. Het mannelijke personeel bij de kassa had meer interesse in de dames in de rij als om even in de gaten te houden of het bij alle klanten goed verliep. (Wat ik overigens wel begrijp :-). Nadat ik aandacht vroeg werd ik overigens goed geholpen,Fitness and Yoga,14,14,Store and Staff,6.299303,-0.853912,9.882852,13.33035,3.9556773
63,961,961,961,pNnjd2J1mb3WrUZuuVnd7fJRYIEVWS1IuLQGj7FpNHg=,1,2,70.0,online,sale,KIT 20KG THREATED,WEIGHTS,MUSCLE & CROSS,1,59.99,pNnjd2J1mb3WrUZuuVnd7fJRYIEVWS1IuLQGj7FpNHg=,,Snel geleverd !! Tevreden,4,2022-01-17 09:16:03,,,. Delivered quickly!! Satisfied,. Snel geleverd !! Tevreden,Fitness and Yoga,0,0,Delivery,7.790914,1.1191401,10.169251,10.98393,5.2295175
64,986,986,986,/8CL+RX01SfHDQqr48ZD6tq0ShezIC9YwaQILiglHzw=,1,5,70.0,online,sale,TROUSERS500SKINNY ZIP GYM BLACK,MAN PANT JACKET,FITNESS TRAININ,1,15.99,/8CL+RX01SfHDQqr48ZD6tq0ShezIC9YwaQILiglHzw=,Uitstekend!,Uitstekend!,5,2022-01-27 18:21:48,,,Excellent!. Excellent!,Uitstekend!. Uitstekend!,Fitness and Yoga,5,5,Good Product,9.991526,-2.426699,11.472163,8.348936,8.037659
65,987,987,987,/8CL+RX01SfHDQqr48ZD6tq0ShezIC9YwaQILiglHzw=,1,5,70.0,online,sale,TROUSERS500SKINNY ZIP GYM BLACK,MAN PANT JACKET,FITNESS TRAININ,1,15.99,/8CL+RX01SfHDQqr48ZD6tq0ShezIC9YwaQILiglHzw=,Uitstekend!,Uitstekend!,5,2022-01-27 18:21:45,,,Excellent!. Excellent!,Uitstekend!. Uitstekend!,Fitness and Yoga,5,5,Good Product,9.974103,-2.4395866,11.483858,8.350327,8.039325
66,993,993,993,4fy8W2fZu5lk9+FWelVJHHSAyJDXpXi65Q3GQZtz5xU=,1,4,70.0,online,sale,FBRA920 ZIP OCHRE,W BRA,FITNESS TRAININ,1,24.99,4fy8W2fZu5lk9+FWelVJHHSAyJDXpXi65Q3GQZtz5xU=,,"Mijn ervaring ,is dat t prima en snel geleverd is binnen 24 uur ,waar ik wel moeite mee had was de grote van de doos dit had makkelijk in een zak gedaan kunnen worden en door de brievenbus geleverd kunnen worden het ging maar om een sport bh voor de rest geen aanmerking :yes::tone_medium:",5,2022-11-19 13:52:43,,,". My experience is that it was delivered fine and quickly within 24 hours, what I did have difficulty with was the size of the box, this could easily have been put in a bag and delivered through the letterbox, it was only a sports bra. otherwise no consideration :yes::tone_medium:",". Mijn ervaring ,is dat t prima en snel geleverd is binnen 24 uur ,waar ik wel moeite mee had was de grote van de doos dit had makkelijk in een zak gedaan kunnen worden en door de brievenbus geleverd kunnen worden het ging maar om een sport bh voor de rest geen aanmerking :yes::tone_medium:",Fitness and Yoga,0,0,Delivery,7.358168,1.2159022,10.066964,11.557273,5.409375
67,994,994,994,Djqdd5OLYANwBkOUu2/01NE31SDQhx6VjWjX1RGWqts=,1,10,1088.0,offline,sale,T-SHIRT 500 REG REC PILATES NAVY BLUE,MAN TS SHORT,FITNESS TRAININ,2,13.98,Djqdd5OLYANwBkOUu2/01NE31SDQhx6VjWjX1RGWqts=,"perfect erg fijn fitness shirt, neemt transpiratie",erg fijn en betaalbaar,5,2022-04-28 15:35:18,,,"perfect, very nice fitness shirt, absorbs perspiration. very nice and affordable","perfect erg fijn fitness shirt, neemt transpiratie. erg fijn en betaalbaar",Fitness and Yoga,18,18,Fitness Clothing,7.741276,3.5491483,5.8915553,6.555975,-1.0377764
68,995,995,995,vZSXGjyZF1pxrTPd0u5fKfp7/7hYPXAQ7qasCYybKvk=,1,2,70.0,online,sale,TANK STRINGER BLACK,FIT BEG M OUTFI,FITNESS TRAININ,1,9.99,vZSXGjyZF1pxrTPd0u5fKfp7/7hYPXAQ7qasCYybKvk=,,"Prima, snel en goed",5,2022-08-21 19:32:43,,,". Fine, fast and good",". Prima, snel en goed",Fitness and Yoga,0,0,Delivery,8.092911,-0.9409737,10.618485,10.317372,6.228798
69,1022,1022,1022,++HZXz15SCfgDtueY2cyZxo//m1RwpytD1xMInDSJuI=,1,8,1089.0,offline,sale,YOGA MAT COMFORT 8 MM DARK GREEN,YOGA MATS,YOGA,1,24.99,++HZXz15SCfgDtueY2cyZxo//m1RwpytD1xMInDSJuI=,Klantvriendelijk en goede info,Klantvriendelijk en erg behulpzaam verstand van 3,5,2023-08-18 07:02:12,,,Customer friendly and good information. Customer friendly and very helpful 3rd party understanding,Klantvriendelijk en goede info. Klantvriendelijk en erg behulpzaam verstand van 3,Fitness and Yoga,14,14,Store and Staff,6.7985864,-1.5599409,9.666652,13.675213,3.7517877
70,1023,1023,1023,++HZXz15SCfgDtueY2cyZxo//m1RwpytD1xMInDSJuI=,1,8,1089.0,offline,sale,YOGA MAT COMFORT 8 MM DARK GREEN,YOGA MATS,YOGA,1,24.99,++HZXz15SCfgDtueY2cyZxo//m1RwpytD1xMInDSJuI=,,Klantvriedelijk en verstand van zaken,5,2023-02-11 09:05:14,,,. Customer friendly and knowledgeable,. Klantvriedelijk en verstand van zaken,Fitness and Yoga,14,14,Store and Staff,6.6885138,-1.7123377,9.621592,13.840223,3.6213188
71,1032,1032,1032,odUCs0P9ZMNTCes6xOkeqP6oj1mh/Ln8MNaBA/hmerk=,1,10,897.0,offline,sale,KETTLEBELL 8 KGS,KETTLE & HEX,MUSCLE & CROSS,1,29.99,odUCs0P9ZMNTCes6xOkeqP6oj1mh/Ln8MNaBA/hmerk=,,Ga graag bij declathon winkelen. Mede ook omdat ik het mijn interesse heeft.,5,2023-08-01 07:32:36,,,. Love shopping at declathon. Partly because it interests me.,. Ga graag bij declathon winkelen. Mede ook omdat ik het mijn interesse heeft.,Fitness and Yoga,16,16,Store and Staff,5.9718995,0.87537146,6.948284,11.234469,0.54971534
72,1054,1054,1054,NlvEioUkmBE9VEJr/C3ZgLaUFAc0Cr+wdoC9FqB0EnE=,1,10,1089.0,offline,sale,DOMYOS EB520,FIT HOME BIKE,FITNESS TRAININ,1,399.99,NlvEioUkmBE9VEJr/C3ZgLaUFAc0Cr+wdoC9FqB0EnE=,hometraiber,Zeer fijne fiets.,5,2023-12-09 10:55:56,,,exercise biker. Very nice bike.,hometraiber. Zeer fijne fiets.,Fitness and Yoga,8,8,Fitness Gear,9.441428,0.6885029,6.5000644,8.693022,1.8711746
73,1055,1055,1055,FJxWrvFxGTgj5XXtXJ4N8Om1GlS9DVed8nSg3lYsSs0=,1,10,2095.0,offline,sale,TS SPORTEE 100 GYM WHITE,WOMAN TS LEGG,FITNESS TRAININ,4,11.96,FJxWrvFxGTgj5XXtXJ4N8Om1GlS9DVed8nSg3lYsSs0=,Heel fijn T shirt,Heel fijn T shirt,5,2022-03-05 12:04:50,,,Very nice T-shirt. Very nice T-shirt,Heel fijn T shirt. Heel fijn T shirt,Fitness and Yoga,18,18,Fitness Clothing,7.1957364,3.5104618,5.9860425,6.487281,-1.5666149
74,1056,1056,1056,sRJgaAtq2sr8cR9MHH9F+aQe/FovfCZ7OTGiK7PMINw=,1,1,70.0,online,sale,BALLERINE PILATES ANTI SLIP NEPSGREY,WOMAN TS LEGG,FITNESS TRAININ,1,4.99,sRJgaAtq2sr8cR9MHH9F+aQe/FovfCZ7OTGiK7PMINw=,amazing,amazing Socks! very comfotable and resistant,5,2022-02-02 19:33:08,,,amazing. amazing Socks! very comfotable and resistant,amazing. amazing Socks! very comfotable and resistant,Fitness and Yoga,10,10,Fitness Clothing,11.166616,2.6644022,5.2094,5.2105002,1.6710445
75,1057,1057,1057,sRJgaAtq2sr8cR9MHH9F+aQe/FovfCZ7OTGiK7PMINw=,1,1,70.0,online,sale,BALLERINE PILATES ANTI SLIP NEPSGREY,WOMAN TS LEGG,FITNESS TRAININ,1,4.99,sRJgaAtq2sr8cR9MHH9F+aQe/FovfCZ7OTGiK7PMINw=,amazing,"amazing product, very large and comfortable",5,2022-02-02 19:32:05,,,"amazing. amazing product, very large and comfortable","amazing. amazing product, very large and comfortable",Fitness and Yoga,1,1,Size-Fit Evaluation,8.898237,3.1302488,7.15398,7.854484,0.2934527
76,1058,1058,1058,pexJX4jWQm/BQP0QHeN5We4Uuwg/M7Wmk7nNJzcUQXU=,1,2,70.0,online,sale,UNIVERSAL FITNESS MAT STRAP,MATS,FITNESS TRAININ,1,5.99,pexJX4jWQm/BQP0QHeN5We4Uuwg/M7Wmk7nNJzcUQXU=,"Heel goed product, precies wat ik wilde.","Heel goed product, precies wat ik wilde.",5,2023-08-23 18:18:36,,,"Very good product, exactly what I wanted.. Very good product, exactly what I wanted.","Heel goed product, precies wat ik wilde.. Heel goed product, precies wat ik wilde.",Fitness and Yoga,12,12,Price-Quality Evaluation,9.018426,0.27751848,8.647706,9.676981,3.731998
